problem_id,problem_tier,categories
16523,13,"['3', '19']"
16524,13,"['1', '3']"
16525,13,"['3', '19']"
16526,13,"['5', '11']"
16527,13,['3']
16528,13,"['14', '16']"
16529,13,"['4', '15']"
16530,13,"['7', '11']"
16531,13,"['3', '19']"
16532,13,"['3', '11']"
16533,13,"['6', '26']"
16534,13,"['7', '12']"
16535,13,"['14', '16']"
16537,13,"['2', '5', '11']"
16538,13,"['1', '16']"
16539,13,"['1', '16']"
16540,13,['16']
16541,13,"['4', '19']"
16542,13,"['3', '4']"
16543,13,"['2', '14']"
16544,13,['13']
16545,13,"['4', '13', '16']"
16546,13,"['3', '13', '19']"
16547,13,"['2', '4', '6']"
16548,13,['14']
16549,13,['19']
16550,13,['16']
16551,13,['3']
16552,13,"['16', '22']"
16553,13,"['4', '22']"
16554,13,['3']
16555,13,"['1', '7', '9']"
16556,13,['5']
16557,13,"['7', '11', '23']"
16558,13,['16']
16559,13,"['2', '6']"
16560,13,"['4', '16']"
16561,13,"['3', '7', '19']"
16562,13,['16']
16563,13,['1']
16564,13,['7']
16565,13,['7']
16566,13,"['8', '10', '11']"
16569,13,['6']
16570,13,"['4', '7']"
16571,13,"['13', '16']"
16572,13,"['13', '16']"
16573,13,"['3', '14', '19']"
16574,13,"['5', '11']"
16575,13,['3']
16576,13,"['1', '13']"
16577,13,"['3', '11']"
16578,13,"['13', '14', '19']"
16579,13,['2']
16580,13,"['6', '16']"
16581,13,"['5', '16']"
16582,13,['16']
16583,13,['2']
16584,14,['16']
16585,13,['7']
16586,13,"['2', '19']"
16587,13,['1']
16588,13,['16']
16589,13,['1']
16590,13,"['14', '16']"
16591,13,['11']
16592,13,['14']
16593,13,"['14', '16', '26']"
16594,13,"['1', '4', '5', '6', '7']"
16595,13,"['1', '4', '5', '6', '7']"
16596,13,['16']
16597,13,"['3', '11', '19']"
16598,13,"['7', '10', '11']"
16599,13,"['2', '5']"
16600,13,['2']
16601,13,['13']
16602,13,"['2', '14']"
16603,13,"['3', '9', '10', '11', '19']"
16604,13,"['3', '16', '26']"
16605,13,"['3', '16']"
16606,13,"['7', '16']"
16607,13,['11']
16608,13,"['7', '12']"
16609,13,['3']
16610,13,['9']
16611,13,"['7', '26']"
16612,13,"['1', '4']"
16613,13,"['1', '7']"
16614,13,['14']
16615,13,"['1', '13']"
16616,13,"['2', '7', '22']"
16617,13,"['3', '16']"
16618,13,['19']
16619,13,"['2', '6']"
16620,13,['3']
16621,13,['3']
16622,13,"['7', '19', '24']"
16623,13,['3']
16624,13,"['3', '19']"
16625,13,"['3', '14', '16']"
16626,13,"['2', '11']"
16627,13,"['7', '9']"
16628,13,"['2', '19', '22']"
16630,13,"['16', '19']"
16631,14,"['1', '7', '20']"
16632,14,"['2', '16']"
16633,14,"['2', '17', '18']"
16634,14,['22']
16635,14,"['1', '3']"
16636,14,['1']
16637,14,"['2', '4', '16']"
16638,14,"['2', '16']"
16639,14,['3']
16640,14,['16']
16641,14,"['7', '12']"
16642,14,"['4', '6']"
16643,14,"['16', '17', '26']"
16644,14,['1']
16645,14,"['4', '7']"
16646,14,"['2', '4', '15']"
16647,14,['4']
16648,14,"['2', '16']"
16649,14,"['3', '10', '11', '19']"
16650,14,"['5', '7', '24']"
16651,14,"['4', '13', '14']"
16652,14,['6']
16653,14,"['1', '7', '20']"
16654,14,"['1', '7']"
16655,14,['16']
16656,14,['4']
16657,14,"['2', '7']"
16658,14,['7']
16659,14,"['7', '12']"
16660,14,['1']
16662,14,"['8', '16']"
16663,14,['22']
16664,14,"['1', '16']"
16665,14,"['4', '13']"
16666,14,['1']
16667,14,['5']
16668,14,"['7', '12']"
16669,14,['7']
16670,14,"['1', '16']"
16671,14,"['7', '24']"
16672,14,"['2', '7']"
16673,14,"['3', '9']"
16674,14,"['7', '12', '22']"
16675,14,['1']
16676,14,"['7', '24']"
16677,14,['16']
16678,14,"['7', '12']"
16679,14,['3']
16680,14,"['2', '7', '11', '23']"
16681,14,"['14', '16', '22']"
16682,14,"['1', '7']"
16683,14,"['7', '11', '14', '23']"
16684,14,"['4', '6', '7', '16']"
16685,14,['1']
16686,14,"['1', '16']"
16687,14,['16']
16688,14,"['3', '19']"
16689,14,['6']
16690,14,['2']
16691,14,"['1', '9']"
16692,14,['19']
16693,14,"['1', '3', '4']"
16694,14,"['3', '10', '11', '19']"
16695,14,"['4', '26']"
16696,14,"['1', '2']"
16697,14,"['11', '13', '14']"
16698,14,['7']
16699,14,"['7', '12']"
16700,14,"['7', '12']"
16701,14,"['1', '7']"
16702,14,['7']
16703,14,['1']
16704,14,['1']
16705,14,['1']
16706,14,"['7', '26']"
16707,14,['1']
16708,14,"['7', '20']"
16709,14,"['7', '12']"
16710,14,['1']
16711,14,['1']
16712,14,"['7', '26']"
16713,14,['1']
16714,14,['1']
16715,14,['1']
16717,14,"['5', '16']"
16718,14,"['4', '17']"
16719,14,['16']
16720,14,"['16', '19']"
16721,14,['3']
16722,14,"['7', '24']"
16723,14,"['3', '19']"
16724,14,"['8', '14', '19']"
16725,14,['1']
16726,14,['4']
16727,14,"['3', '19']"
16728,14,"['2', '16']"
16729,14,"['1', '9']"
16730,14,['1']
16731,14,"['1', '13']"
16732,14,"['2', '13']"
16733,14,"['1', '7']"
16734,14,"['1', '13']"
16735,14,"['7', '20']"
16736,14,['1']
16737,14,"['2', '7']"
16738,14,"['2', '4']"
16739,14,['1']
16740,14,"['2', '5']"
16742,14,"['4', '13', '16']"
16743,14,"['2', '5']"
16744,14,"['1', '16', '26']"
16745,14,"['2', '5', '11']"
16746,14,['22']
16747,14,"['16', '22']"
16748,14,['1']
16749,14,['3']
16750,14,"['3', '11']"
16751,14,['13']
16752,14,"['16', '26']"
16753,14,['19']
16754,14,['1']
16755,14,['3']
16756,14,"['4', '11']"
16757,14,"['13', '16']"
16758,14,['16']
16759,14,['16']
16760,14,['13']
16761,14,"['7', '12']"
16762,14,"['2', '16']"
16763,14,['16']
16764,14,"['3', '6']"
16765,14,['3']
16766,14,['2']
16767,14,"['2', '19']"
16768,14,"['3', '13', '14']"
16770,14,"['4', '7', '12']"
16771,14,"['2', '3']"
16772,14,['1']
16773,14,"['11', '23']"
16774,14,"['3', '7', '22', '24']"
16775,14,['3']
16777,14,['7']
16778,14,['1']
16779,14,['7']
16780,14,['6']
16781,14,['7']
16782,14,['22']
16783,14,['7']
16784,14,"['7', '12']"
16785,14,"['1', '19']"
16786,14,"['5', '16']"
16787,14,['16']
16788,14,"['1', '9']"
16789,14,['1']
16790,14,"['3', '19']"
16791,14,"['3', '4']"
16792,14,"['13', '16']"
16793,14,"['11', '14']"
16794,14,['7']
16795,14,"['4', '6', '14', '15']"
16796,14,"['4', '13']"
16797,14,['7']
16798,14,['3']
16799,14,"['1', '2', '16']"
16800,14,"['1', '16']"
16801,14,"['6', '7']"
16802,14,['1']
16803,14,['22']
16804,14,['16']
16805,14,['1']
16806,14,"['3', '4']"
16807,14,['1']
16808,14,['2']
16809,14,"['2', '4', '5']"
16810,14,"['1', '16']"
16811,14,"['7', '24']"
16812,14,['1']
16813,14,['13']
16814,14,['1']
16815,14,"['11', '23']"
16816,14,"['4', '7', '12']"
16817,14,"['16', '22']"
16818,14,['4']
16819,14,"['7', '16']"
16820,14,['14']
16821,14,"['7', '11', '20']"
16822,14,"['7', '12']"
16823,14,"['4', '22']"
16824,14,"['9', '16', '17']"
16825,14,['16']
16826,14,"['4', '5', '11', '26']"
16827,14,['16']
16828,14,"['2', '7']"
16830,14,"['2', '22']"
16831,14,"['7', '24']"
16832,14,"['7', '12']"
16833,14,['16']
16834,14,"['7', '24']"
16835,14,"['5', '6', '17']"
16836,14,"['1', '19']"
16837,14,"['4', '26']"
16838,14,"['4', '15', '16']"
16839,14,['1']
16840,14,"['2', '7']"
16841,14,"['1', '4', '11']"
16842,14,"['2', '5', '16']"
16843,14,"['5', '11']"
16844,14,['7']
16845,14,['2']
16846,14,"['2', '4']"
16847,14,"['4', '22']"
16848,14,"['4', '22']"
16849,14,"['7', '24']"
16850,14,['22']
16851,14,['1']
16852,14,"['7', '12']"
16853,14,"['2', '16', '22']"
16854,14,"['4', '11', '22']"
16855,14,['14']
16856,14,"['9', '11']"
16857,14,"['16', '18', '26']"
16858,14,"['2', '4', '5', '11', '17']"
16859,14,"['7', '16']"
16860,14,"['7', '12']"
16861,14,['1']
16862,14,['7']
16863,14,['1']
16864,14,"['3', '10', '11']"
16865,14,['1']
16866,14,"['4', '22']"
16867,14,['19']
16868,14,"['1', '7']"
16870,14,"['7', '12']"
16871,14,"['2', '11', '19', '26']"
16872,14,"['7', '12']"
16873,14,"['17', '18']"
16874,15,['16']
16875,14,['1']
16876,14,['1']
16877,15,['1']
16878,14,"['13', '19']"
16879,14,['1']
16880,14,"['2', '10', '11']"
16882,14,['1']
16883,14,['13']
16884,14,"['4', '26']"
16885,14,['22']
16886,14,['16']
16887,14,"['16', '22']"
16888,14,['16']
16889,14,['7']
16890,14,['19']
16891,14,"['2', '4', '7', '16', '26']"
16892,14,"['3', '19']"
16893,14,"['1', '7', '20']"
16894,14,['19']
16896,14,"['4', '7', '12']"
16897,14,"['1', '16']"
16898,14,['19']
16899,14,"['8', '19']"
16900,14,['1']
16901,14,['7']
16902,14,"['7', '20']"
16903,14,['1']
16904,14,['1']
16906,14,['9']
16907,14,['11']
16908,14,['3']
16909,14,"['7', '12']"
16910,14,['1']
16911,14,['7']
16912,14,['3']
16913,14,"['1', '16']"
16914,14,['7']
16915,14,"['2', '7', '27']"
16916,14,"['7', '12']"
16917,14,"['1', '4']"
16918,14,['7']
16919,14,['1']
16920,14,"['3', '19']"
16921,14,"['3', '14']"
16922,14,"['7', '20']"
16923,14,"['5', '7', '11']"
16925,14,"['2', '7']"
16926,14,['1']
16927,14,"['3', '4']"
16928,14,"['3', '5', '10', '11']"
16929,14,"['16', '22']"
16930,14,"['7', '16']"
16931,14,"['2', '5', '7', '11', '12']"
16932,14,"['2', '5']"
16934,14,['16']
16936,14,['7']
16938,14,['4']
16939,14,['1']
16940,14,"['7', '12', '24']"
16941,14,"['7', '9', '17', '18']"
16942,14,"['10', '11']"
16943,14,['1']
16944,14,['7']
16945,14,['1']
16946,14,['1']
16947,14,['4']
16949,14,['7']
16950,14,['7']
16951,14,"['1', '4']"
16952,14,['3']
16953,14,"['16', '22']"
16954,14,['4']
16955,14,['1']
16956,14,['1']
16957,14,"['5', '7', '11']"
16958,14,['3']
16959,14,['7']
16960,14,['5']
16961,14,"['7', '12']"
16962,14,"['17', '18']"
16963,14,['7']
16964,14,['1']
16965,14,['2']
16966,15,"['1', '2']"
16967,14,"['1', '5', '13']"
16968,14,"['1', '9']"
16969,14,"['1', '3', '4', '16', '17']"
16970,14,['16']
16971,14,"['7', '24']"
16972,14,['7']
16973,14,['1']
16974,14,"['3', '11']"
16975,14,"['9', '11', '23']"
16976,14,"['1', '3', '9', '19']"
16977,14,"['7', '12']"
16978,14,['2']
16979,14,['1']
16980,14,['16']
16981,14,"['5', '9', '11']"
16982,14,"['7', '24']"
16983,14,"['1', '16']"
16984,14,['1']
16985,14,['3']
16986,15,"['8', '16']"
16987,14,['1']
16988,14,['7']
16989,14,"['7', '12']"
16990,14,['16']
16991,14,"['1', '3']"
16992,14,['4']
16993,14,['1']
16994,14,['6']
16995,14,['16']
16996,14,['1']
16997,14,['1']
16998,14,"['16', '22']"
16999,14,['1']
17000,14,['6']
17001,14,"['3', '16']"
17002,14,['16']
17003,14,['16']
17005,14,['16']
17006,14,['7']
17007,14,['16']
17008,14,"['11', '23']"
17009,14,"['3', '16', '19']"
17010,14,"['15', '16']"
17011,14,"['1', '7', '9']"
17012,14,"['3', '16']"
17013,14,"['3', '7', '19']"
17014,14,['7']
17015,14,"['11', '14', '25']"
17016,14,['7']
17017,14,"['1', '5']"
17018,14,['16']
17019,14,"['7', '12']"
17020,14,['16']
17021,14,"['3', '10', '11']"
17022,14,['1']
17023,14,"['7', '12']"
17024,14,"['6', '16']"
17025,14,"['3', '7', '9', '11', '23']"
17026,14,['7']
17027,14,['1']
17028,14,"['7', '12']"
17029,14,['16']
17030,14,"['3', '11']"
17031,14,"['3', '19']"
17032,14,"['3', '7', '20']"
17034,14,"['11', '16', '19', '22']"
17035,14,['6']
17036,14,"['4', '6']"
17037,14,"['1', '4', '6']"
17038,14,['2']
17039,14,['2']
17040,14,['16']
17041,14,"['7', '11', '12', '23']"
17042,14,"['2', '5']"
17043,14,['19']
17044,14,"['4', '13']"
17045,14,['2']
17047,14,"['7', '12']"
17048,14,"['11', '16', '25']"
17049,14,['7']
17050,14,"['1', '2', '16']"
17051,14,"['1', '3', '5', '19']"
17052,14,"['1', '9']"
17053,14,"['7', '12']"
17054,14,"['4', '16']"
17055,14,['16']
17056,14,"['7', '24']"
17057,14,"['7', '12']"
17058,14,"['1', '16']"
17059,14,['19']
17060,14,['16']
17061,14,"['2', '5']"
17063,14,['2']
17064,14,['7']
17065,14,"['7', '20']"
17066,14,['2']
17067,14,['13']
17068,14,['13']
17069,14,['7']
17070,14,"['7', '12']"
17071,14,['19']
17072,14,"['11', '25']"
17073,14,['1']
17074,14,"['1', '7']"
17075,14,"['3', '10', '11', '19']"
17076,14,"['7', '11', '14', '23', '24']"
17077,14,"['2', '6']"
17078,14,"['2', '4', '6']"
17079,14,"['7', '12']"
17080,14,"['1', '4', '5', '17', '18']"
17081,14,"['4', '17', '26']"
17082,14,['14']
17083,14,['16']
17084,14,"['7', '24']"
17085,14,"['2', '4']"
17086,14,['5']
17087,14,"['1', '2']"
17088,14,"['1', '22']"
17089,14,"['1', '7', '9']"
17090,14,['1']
17091,14,"['2', '4']"
17092,14,"['1', '9']"
17093,14,['7']
17094,14,['7']
17095,14,['1']
17096,14,['16']
17097,14,['16']
17098,14,"['7', '12']"
17099,14,"['4', '16']"
17100,14,['22']
17101,14,"['1', '13']"
17102,14,['14']
17103,14,['1']
17104,14,['1']
17105,14,"['3', '16']"
17106,14,['3']
17107,14,"['7', '9', '14']"
17108,14,"['1', '13']"
17109,14,"['7', '12']"
17110,14,['1']
17111,14,"['5', '7', '20']"
17112,14,"['1', '7']"
17113,14,"['1', '16']"
17114,14,"['1', '9', '17']"
17115,14,"['7', '24']"
17116,14,"['2', '4']"
17117,14,"['16', '22']"
17118,14,['1']
17119,14,"['1', '7', '12']"
17121,14,"['13', '16']"
17122,14,['1']
17123,14,['1']
17124,14,['1']
17125,14,"['2', '5']"
17126,14,"['7', '11', '23']"
17127,14,['1']
17128,14,"['1', '19']"
17129,14,"['14', '16']"
17130,14,"['11', '23']"
17131,14,"['1', '16']"
17133,14,"['7', '9']"
17135,14,['22']
17136,14,['8']
17137,14,['7']
17139,14,['7']
17140,14,['7']
17141,14,"['7', '12']"
17142,14,"['3', '11']"
17143,14,['16']
17144,14,['2']
17145,14,['4']
17146,14,['22']
17147,14,"['14', '16', '22']"
17148,14,"['3', '10', '11', '19']"
17149,14,['16']
17150,14,['16']
17151,15,"['2', '6']"
17152,14,"['1', '7']"
17153,14,['1']
17154,14,"['7', '12']"
17156,14,"['2', '13']"
17157,14,"['9', '16']"
17158,14,['11']
17159,14,['1']
17160,14,"['16', '19']"
17161,14,['3']
17162,14,"['1', '13', '16']"
17163,14,"['1', '3']"
17164,14,"['11', '16', '19']"
17165,14,['11']
17166,14,"['7', '12']"
17167,14,"['7', '22']"
17168,14,"['2', '4']"
17169,14,"['4', '13']"
17170,14,"['4', '6']"
17171,14,"['2', '4']"
17172,14,['11']
17173,14,"['5', '9', '11']"
17174,16,"['1', '9', '11', '25']"
17175,14,"['7', '12']"
17176,14,"['1', '16', '26']"
17177,14,['15']
17178,14,['16']
17179,14,['16']
17181,14,['16']
17182,14,['2']
17183,14,['16']
17184,14,"['3', '7']"
17185,14,"['1', '9']"
17187,14,"['1', '7', '12']"
17188,14,"['1', '7', '12']"
17190,14,['3']
17191,14,['4']
17192,14,"['2', '3', '16', '19']"
17193,14,"['3', '10', '11']"
17195,14,['3']
17196,14,['16']
17197,14,"['2', '7']"
17198,14,['16']
17199,14,['4']
17202,14,"['4', '22']"
17203,14,"['5', '9']"
17204,14,"['5', '9']"
17205,14,['7']
17206,14,"['1', '3']"
17208,14,"['7', '12']"
17209,14,"['15', '16']"
17210,14,"['7', '11']"
17211,14,"['11', '14']"
17212,14,"['2', '10', '11']"
17213,14,['22']
17214,14,"['1', '7', '9']"
17215,14,['16']
17216,14,['16']
17217,14,['1']
17218,14,"['7', '11']"
17219,14,"['7', '12']"
17220,14,"['11', '19']"
17221,14,['3']
17222,14,"['3', '19']"
17223,14,"['4', '7']"
17224,14,"['7', '12']"
17225,14,"['3', '16']"
17226,14,"['1', '9']"
17227,14,['1']
17228,14,['1']
17229,14,['1']
17230,14,"['4', '26']"
17231,14,"['7', '24']"
17232,14,['22']
17233,14,"['2', '7', '11', '12']"
17234,14,"['2', '7', '16']"
17235,14,['16']
17236,14,"['2', '4', '16', '26']"
17237,14,['16']
17238,14,"['1', '16']"
17239,14,"['1', '16']"
17240,14,"['7', '12']"
17241,14,['16']
17242,14,"['7', '12']"
17243,14,"['7', '12']"
17244,14,"['1', '9']"
17245,14,"['1', '4']"
17246,14,['7']
17247,14,"['7', '24']"
17248,14,['4']
17249,14,"['15', '16']"
17250,14,"['1', '7']"
17251,14,"['3', '10', '11', '19']"
17252,14,"['7', '20']"
17253,14,['1']
17254,14,"['2', '3', '19']"
17255,14,"['1', '11', '14']"
17256,14,"['1', '16']"
17257,14,['16']
17258,14,"['3', '10', '11', '19']"
17259,14,"['7', '9']"
17261,14,"['11', '16']"
17262,14,['11']
17263,14,['17']
17264,14,['16']
17265,14,"['2', '11']"
17266,14,"['7', '24']"
17267,14,"['1', '16']"
17268,14,"['1', '7']"
17269,14,"['7', '12']"
17270,14,['16']
17271,14,['2']
17272,14,"['4', '16']"
17273,14,"['4', '16']"
17275,14,"['1', '16']"
17276,14,"['1', '3', '11']"
17277,14,"['3', '11']"
17278,14,"['4', '26']"
17279,14,"['10', '11', '25']"
17280,14,"['7', '12', '16']"
17281,14,['7']
17282,14,['1']
17283,14,['1']
17284,14,['16']
17285,14,['1']
17286,14,"['2', '4']"
17287,14,"['1', '16']"
17288,14,"['11', '23']"
17289,14,['3']
17290,14,"['7', '12']"
17291,14,"['1', '7']"
17292,14,"['7', '24']"
17293,14,['1']
17294,14,"['7', '12']"
17295,14,['4']
17296,14,"['2', '7']"
17297,14,['4']
17298,14,"['5', '9', '11']"
17299,14,"['7', '20']"
17300,14,"['7', '11', '12', '19', '22']"
17301,14,"['2', '7', '16']"
17302,14,"['14', '16']"
17303,14,['4']
17304,14,"['7', '12']"
17305,14,['4']
17306,14,"['4', '16', '26']"
17307,14,['2']
17308,14,['16']
17309,14,['3']
17310,14,['7']
17311,14,"['7', '24']"
17312,14,"['3', '19']"
17313,14,['3']
17314,14,"['1', '7', '19', '22']"
17315,14,['7']
17316,14,['2']
17317,14,['5']
17318,14,['1']
17319,14,['4']
17320,14,"['2', '4']"
17321,14,['3']
17322,14,"['8', '10', '11', '13', '14']"
17323,14,['1']
17324,14,['7']
17325,14,['1']
17326,14,['1']
17327,14,"['1', '11', '23']"
17328,14,['7']
17329,14,['16']
17330,14,['21']
17331,14,['1']
17332,14,"['7', '14']"
17333,14,"['1', '3', '7', '9', '19']"
17334,14,"['2', '4', '6']"
17335,14,['2']
17336,14,['16']
17337,14,"['2', '11']"
17338,14,['1']
17339,14,['3']
17340,14,['1']
17341,14,['1']
17342,14,['11']
17343,14,"['1', '7']"
17344,14,"['13', '14', '16']"
17345,14,"['2', '4', '16']"
17346,14,['16']
17347,14,['16']
17348,14,"['1', '7', '12', '20']"
17349,14,['1']
17350,14,"['19', '22']"
17351,14,['16']
17352,14,"['16', '19']"
17353,14,"['7', '12']"
17354,14,"['16', '22']"
17355,14,"['7', '24']"
17356,14,"['3', '19']"
17357,14,"['3', '11']"
17358,14,"['5', '11']"
17359,14,"['2', '11']"
17360,14,"['2', '7']"
17361,14,"['1', '3']"
17362,14,"['7', '24']"
17363,14,['16']
17364,14,"['16', '22']"
17365,14,"['7', '24']"
17366,14,"['7', '9']"
17367,14,"['18', '26']"
17368,14,['7']
17369,14,['1']
17370,14,['6']
17372,14,"['2', '4']"
17373,14,"['7', '11', '23']"
17374,14,['1']
17375,14,['19']
17376,14,"['6', '13']"
17377,14,['2']
17379,14,['16']
17380,14,['2']
17381,14,['7']
17382,14,"['5', '9', '11']"
17383,14,['7']
17384,14,"['1', '5']"
17385,14,['7']
17386,14,['7']
17387,14,"['7', '11', '19']"
17388,14,"['3', '13', '16']"
17389,14,"['2', '4', '6']"
17390,14,"['4', '7']"
17391,14,"['3', '10', '11', '19']"
17392,14,"['2', '7']"
17393,14,['1']
17394,14,"['1', '7']"
17395,14,"['1', '19']"
17396,14,"['2', '4', '7']"
17397,14,"['4', '7']"
17399,14,"['6', '7', '12', '26']"
17400,14,['2']
17401,14,"['1', '16']"
17402,14,"['2', '7', '12']"
17403,14,['11']
17404,14,['2']
17405,14,"['4', '6', '7']"
17406,14,['22']
17407,14,['19']
17408,14,['16']
17409,14,"['2', '4', '17']"
17410,14,"['3', '7', '11', '23', '24']"
17411,14,['7']
17412,14,"['2', '4']"
17413,14,"['3', '11', '19']"
17414,14,"['13', '14']"
17416,14,"['1', '3', '16']"
17417,14,"['13', '16']"
17418,14,['7']
17419,14,"['11', '19', '23']"
17420,14,"['2', '4']"
17421,14,"['4', '22']"
17422,14,"['5', '16']"
17423,14,"['2', '4']"
17424,14,['3']
17425,14,['14']
17426,14,"['4', '11']"
17427,14,"['7', '12']"
17428,14,['1']
17429,14,['1']
17430,14,['3']
17431,14,['22']
17432,14,"['3', '14']"
17433,14,"['1', '13', '14']"
17434,14,['7']
17435,14,"['16', '18']"
17436,14,"['2', '3']"
17437,14,"['2', '3']"
17438,14,['2']
17439,14,"['1', '16']"
17440,14,['7']
17441,14,"['3', '19']"
17442,14,['7']
17444,14,['1']
17445,14,['1']
17446,14,"['3', '14', '16']"
17447,14,"['3', '11', '13', '19']"
17448,14,"['8', '14']"
17449,14,['16']
17450,14,['16']
17451,14,"['2', '17']"
17452,14,"['3', '10', '11']"
17453,14,['9']
17454,14,['13']
17455,14,['22']
17456,14,"['3', '19']"
17457,14,"['1', '7', '20']"
17458,14,"['2', '4']"
17459,14,['1']
17460,14,['14']
17461,14,['16']
17462,14,['22']
17463,14,"['4', '11', '16']"
17464,14,"['3', '19']"
17465,14,['19']
17466,14,"['4', '8', '19', '22']"
17467,14,"['9', '16']"
17468,14,"['7', '9']"
17469,14,"['1', '16', '19']"
17470,14,"['1', '3']"
17471,14,"['13', '19']"
17472,14,"['2', '5', '11']"
17473,14,"['1', '14']"
17474,14,"['3', '11', '13']"
17475,14,"['1', '7']"
17476,14,"['8', '13', '19']"
17477,14,['2']
17478,14,"['1', '9']"
17479,14,"['2', '7']"
17480,14,"['3', '7', '24']"
17481,14,['2']
17482,14,"['2', '7']"
17484,14,"['6', '15']"
17486,14,['1']
17487,14,"['2', '5', '11']"
17488,14,"['1', '15', '19']"
17489,14,"['7', '12']"
17490,14,['1']
17491,14,"['7', '12']"
17492,14,['2']
17493,14,"['7', '14']"
17494,14,"['7', '11']"
17495,14,"['2', '3']"
17496,14,"['16', '22']"
17497,14,['3']
17499,14,"['1', '7', '11', '23']"
17500,14,"['7', '12']"
17501,14,"['3', '7', '19']"
17502,14,"['1', '7']"
17503,14,['1']
17504,14,"['8', '19']"
17505,14,['7']
17506,14,"['13', '19']"
17507,14,['11']
17508,14,"['10', '11']"
17509,14,"['1', '5']"
17510,14,['1']
17511,14,['16']
17512,14,"['3', '7', '9']"
17513,14,"['3', '10', '11']"
17515,14,['3']
17516,14,['11']
17517,14,['7']
17518,14,['4']
17519,14,['1']
17520,14,"['1', '16']"
17522,14,['16']
17523,14,['16']
17524,14,['7']
17525,14,['11']
17526,14,['1']
17527,14,"['6', '16']"
17528,14,"['2', '3', '11', '16']"
17529,14,['1']
17530,14,"['7', '12']"
17531,14,"['3', '19']"
17532,14,"['3', '11', '14']"
17533,14,['16']
17534,14,"['2', '4']"
17535,14,"['1', '3']"
17536,14,"['1', '7']"
17538,14,['1']
17541,14,"['7', '9', '16']"
17542,14,['7']
17544,14,"['11', '13']"
17545,14,['16']
17546,14,"['3', '14', '16']"
17547,14,"['2', '5', '14']"
17548,14,"['2', '4', '5', '6']"
17549,14,['3']
17550,14,"['1', '3']"
17551,14,"['1', '3']"
17554,14,['19']
17555,14,"['3', '10', '11', '19']"
17556,14,['16']
17557,14,"['10', '11', '14']"
17558,14,"['2', '16']"
17559,14,"['3', '7', '24']"
17561,14,"['2', '5', '9', '11', '17']"
17562,14,['1']
17563,14,['1']
17564,14,"['7', '16']"
17565,14,['1']
17566,14,"['2', '3']"
17567,14,"['16', '17', '18']"
17568,14,"['1', '4', '16']"
17569,14,['2']
17570,14,['2']
17571,14,"['7', '24']"
17572,14,"['1', '5', '17']"
17573,14,"['3', '7']"
17574,14,['16']
17575,14,"['7', '12']"
17576,14,['16']
17577,14,"['4', '7', '12']"
17578,14,['7']
17579,14,['1']
17580,14,"['2', '5']"
17581,14,"['7', '9', '11']"
17582,14,['11']
17583,14,['7']
17584,14,"['1', '16']"
17585,14,['3']
17586,14,"['3', '16', '19']"
17587,14,"['8', '11']"
17588,14,"['1', '7']"
17589,14,"['4', '6', '7']"
17590,14,"['2', '7', '12']"
17591,14,['16']
17592,14,"['3', '7', '10', '11']"
17593,14,"['5', '16']"
17594,14,"['8', '13', '14']"
17595,14,"['7', '9', '11', '23']"
17596,14,"['4', '26']"
17597,14,['1']
17598,14,['16']
17599,14,"['5', '8']"
17600,14,"['1', '8', '13']"
17601,14,['16']
17602,14,"['4', '6']"
17603,14,"['1', '4', '7', '9']"
17604,14,['1']
17605,14,['16']
